year,qtr,company,region,type,employee,revenue,profit,ceo
1997,1,13,8,asc,1188,1467719,1235.453704,
1997,2,13,8,asc,1200,1576812,1314.01,
1997,3,13,8,asc,981,1190605,1213.664628,
1997,4,13,8,asc,1375,1696496,1233.815273,
1998,1,13,8,asc,1536,1814568,1181.359375,
1998,2,13,8,asc,1197,1435725,1199.43609,
1998,3,13,8,asc,1098,1268223,1155.030055,
1998,4,13,8,asc,1316,1645812,1250.617021,
1999,1,13,8,asc,1188,1550562,1305.186869,
1999,2,13,8,asc,1151,1588560,1380.156386,
1999,3,13,8,asc,1007,1438829,1428.82721,
1999,4,13,8,asc,1182,1723977,1458.525381,
2000,1,13,8,asc,1190,1858593,1561.842857,
2000,2,13,8,asc,1216,2184633,1796.573191,
2000,3,13,8,asc,1035,1915835,1851.048309,
2000,4,13,8,asc,1039,1888136,1817.262753,
2001,1,13,8,asc,1212,2081493,1717.403465,
2001,2,13,8,asc,1107,1967681,1777.489612,
2001,3,13,8,asc,943,1650427,1750.187699,
2001,4,13,8,asc,859,1796579,2091.477299,
2002,1,13,8,asc,1072,2180757,2034.288246,
2002,2,13,8,asc,1015,2054089,2023.733005,
2002,3,13,8,asc,978,1824537,1865.579755,
2002,4,13,8,asc,1167,2590103,2219.454156,
2003,1,13,8,asc,1258,2841424,2258.683625,
2003,2,13,8,asc,1338,3326005,2485.803438,
2003,3,13,8,asc,989,2498773,2526.565217,
2003,4,13,8,asc,1292,3172814,2455.73839,
2004,1,13,8,asc,1637,4033458,2463.932804,
2004,2,13,8,asc,1603,4349493,2713.345602,
2004,3,13,8,asc,1281,3810187,2974.384856,
2004,4,13,8,asc,1540,4283843,2781.716234,
2005,1,13,8,asc,1625,4626019,2846.780923,
2005,2,13,8,asc,1606,4571787,2846.691781,
2005,3,13,8,asc,1286,3697989,2875.57465,
2005,4,13,8,asc,1438,4234620,2944.798331,
2006,1,13,8,asc,1756,5614274,3197.194761,
2006,2,13,8,asc,1640,5315049,3240.883537,
2006,3,13,8,asc,1311,4512664,3442.154081,
2006,4,13,8,asc,1391,5124077,3683.736161,
2007,1,13,8,asc,1584,5571952,3517.646465,
2007,2,13,8,asc,1551,5442438,3508.98646,
2007,3,13,8,asc,1384,4736006,3421.969653,
2007,4,13,8,asc,1456,5148516,3536.068681,
2008,1,13,8,asc,1719,6134098,3568.410704,
2008,2,13,8,asc,1809,6189444,3421.472637,
2008,3,13,8,asc,1459,5029110,3446.95682,
2008,4,13,8,asc,1141,4585681,4019.001753,
2009,1,13,8,asc,1496,5678594,3795.851604,
2009,2,13,8,asc,1486,5309743,3573.178331,
2009,3,13,8,asc,1285,4500929,3502.668482,
2009,4,13,8,asc,1353,4993328,3690.560237,
2010,1,13,8,asc,1655,6555627,3961.103927,
2010,2,13,8,asc,1579,6062153,3839.235592,
2010,3,13,8,asc,1400,5105137,3646.526429,
2010,4,13,8,asc,1553,5557904,3578.817772,
2011,1,13,8,asc,1758,6662244,3789.672355,
2011,2,13,8,asc,1615,6442864,3989.389474,
2011,3,13,8,asc,1445,5341913,3696.825606,
2011,4,13,8,asc,1696,6448546,3802.208726,
2012,1,13,8,asc,2002,7486970,3739.745255,
2012,2,13,8,asc,1699,7086903,4171.220129,
2012,3,13,8,asc,1261,5910873,4687.44885,
2012,4,13,8,asc,1434,6426279,4481.366109,
1997,1,17,5,asc,454,650456,1432.722467,
1997,2,17,5,asc,293,393294,1342.300341,
1997,3,17,5,asc,249,326054,1309.453815,
1997,4,17,5,asc,461,613782,1331.414317,
1998,1,17,5,asc,382,468041,1225.23822,
1998,2,17,5,asc,253,302820,1196.916996,
1998,3,17,5,asc,181,191194,1056.320442,
1998,4,17,5,asc,262,270079,1030.835878,
1999,1,17,5,asc,309,272851,883.012945,
1999,2,17,5,asc,360,268031,744.5305556,
1999,3,17,5,asc,389,291100,748.3290488,
1999,4,17,5,asc,676,488734,722.9792899,
2000,1,17,5,asc,760,574920,756.4736842,
2000,2,17,5,asc,604,464108,768.3907285,
2000,3,17,5,asc,468,399467,853.5619658,
2000,4,17,5,asc,716,518512,724.1787709,
2001,1,17,5,asc,693,572217,825.7099567,
2001,2,17,5,asc,496,367351,740.6270161,
2001,3,17,5,asc,362,285514,788.7127072,
2001,4,17,5,asc,545,831442,1525.581651,
2002,1,17,5,asc,562,868970,1546.209964,
2002,2,17,5,asc,451,744920,1651.707317,
2002,3,17,5,asc,303,515087,1699.957096,
2002,4,17,5,asc,577,1010115,1750.632582,
2003,1,17,5,asc,694,1341967,1933.670029,
2003,2,17,5,asc,547,975557,1783.468007,
2003,3,17,5,asc,438,801000,1828.767123,
2003,4,17,5,asc,714,1317365,1845.04902,
2004,1,17,5,asc,892,1562639,1751.837444,
2004,2,17,5,asc,633,1196120,1889.605055,
2004,3,17,5,asc,587,1049290,1787.546848,
2004,4,17,5,asc,886,1622770,1831.568849,
2005,1,17,5,asc,1006,1911581,1900.17992,
2005,2,17,5,asc,681,1354495,1988.979442,
2005,3,17,5,asc,618,1146605,1855.347896,
2005,4,17,5,asc,650,1173666,1805.64,
2006,1,17,5,asc,717,1294955,1806.073919,
2006,2,17,5,asc,591,1117980,1891.675127,
2006,3,17,5,asc,322,556795,1729.177019,
2006,4,17,5,asc,481,831700,1729.106029,
2007,1,17,5,asc,609,1061830,1743.563218,
2007,2,17,5,asc,461,795880,1726.420824,
2007,3,17,5,asc,43,63950,1487.209302,
1997,1,19,4,asc,132,150252,1138.272727,
1997,2,19,4,asc,59,53350,904.2372881,
1997,3,19,4,asc,94,103573,1101.840426,
1997,4,19,4,asc,122,118172,968.6229508,
1998,1,19,4,asc,38,34750,914.4736842,
1998,2,19,4,asc,6,5850,975,
1998,3,19,4,asc,5,7250,1450,
1999,1,19,4,asc,43,44300,1030.232558,
1999,2,19,4,asc,189,234150,1238.888889,
1999,3,19,4,asc,276,357450,1295.108696,
1999,4,19,4,asc,457,538700,1178.774617,
2000,1,19,4,asc,552,702100,1271.92029,
2000,2,19,4,asc,495,578200,1168.080808,
2000,3,19,4,asc,162,212100,1309.259259,
2000,4,19,4,asc,180,219200,1217.777778,
2001,1,19,4,asc,220,267750,1217.045455,
2001,2,19,4,asc,180,229350,1274.166667,
2001,3,19,4,asc,112,141500,1263.392857,
2001,4,19,4,asc,245,213847,872.844898,
2002,1,19,4,asc,194,150990,778.2989691,
2002,2,19,4,asc,340,252022,741.2411765,
2002,3,19,4,asc,359,277577,773.1949861,
2002,4,19,4,asc,328,273482,833.7865854,
2003,1,19,4,asc,247,209927,849.9068826,
2003,2,19,4,asc,282,236961,840.287234,
2003,3,19,4,asc,316,267746,847.2974684,
2003,4,19,4,asc,249,205250,824.2971888,
2004,1,19,4,asc,314,277603,884.0859873,
2004,2,19,4,asc,267,234448,878.082397,
2004,3,19,4,asc,267,231118,865.6104869,
2004,4,19,4,asc,319,280586,879.5799373,
2005,1,19,4,asc,365,304160,833.3150685,
2005,2,19,4,asc,346,284773,823.0433526,
2005,3,19,4,asc,339,285698,842.7669617,
2005,4,19,4,asc,393,330177,840.1450382,
2006,1,19,4,asc,400,337733,844.3325,
2006,2,19,4,asc,378,312475,826.6534392,
2006,3,19,4,asc,222,177928,801.4774775,
2006,4,19,4,asc,146,154275,1056.678082,
2007,1,19,4,asc,168,177221,1054.886905,
2007,2,19,4,asc,167,176746,1058.359281,
2007,3,19,4,asc,157,154764,985.7579618,
2007,4,19,4,asc,136,145179,1067.492647,
2008,1,19,4,asc,144,154709,1074.368056,
2008,2,19,4,asc,165,181602,1100.618182,
2008,3,19,4,asc,198,232154,1172.494949,
2008,4,19,4,asc,222,247823,1116.31982,
2009,1,19,4,asc,289,337280,1167.058824,
2009,2,19,4,asc,326,335244,1028.355828,
2009,3,19,4,asc,327,369025,1128.51682,
2009,4,19,4,asc,280,379340,1354.785714,
2010,1,19,4,asc,373,517237,1386.69437,
2010,2,19,4,asc,401,560871,1398.680798,
2010,3,19,4,asc,338,444419,1314.849112,
2010,4,19,4,asc,334,431176,1290.946108,
2011,1,19,4,asc,353,467966,1325.68272,
2011,2,19,4,asc,253,334995,1324.090909,
2011,3,19,4,asc,199,281214,1413.135678,
2011,4,19,4,asc,244,334324,1370.180328,
2012,1,19,4,asc,200,307415,1537.075,
2012,2,19,4,asc,238,333340,1400.588235,
2012,3,19,4,asc,236,316355,1340.487288,
2012,4,19,4,asc,209,278885,1334.37799,
1997,1,20,5,asc,1581,1301604,823.2789374,
1997,2,20,5,asc,1666,1294999,777.3103241,
1997,3,20,5,asc,1354,1044634,771.5169867,
1997,4,20,5,asc,1490,1198726,804.514094,
1998,1,20,5,asc,1522,1221098,802.2982917,
1998,2,20,5,asc,1419,1166133,821.7991543,
1998,3,20,5,asc,1242,975001,785.0249597,
1998,4,20,5,asc,1282,1027036,801.1201248,
1999,1,20,5,asc,1246,1074542,862.3932584,
1999,2,20,5,asc,865,1011898,1169.824277,
1999,3,20,5,asc,1253,1195429,954.0534717,
1999,4,20,5,asc,1360,1339207,984.7110294,
2000,1,20,5,asc,1404,5740388,4088.595442,
2000,2,20,5,asc,1533,6598303,4304.176778,
2000,3,20,5,asc,1307,5369741,4108.44759,
2000,4,20,5,asc,1475,6288367,4263.299661,
2001,1,20,5,asc,1366,6012967,4401.879209,
2001,2,20,5,asc,1499,6339726,4229.303536,
2001,3,20,5,asc,1283,5323009,4148.876851,
2001,4,20,5,asc,1592,6761280,4247.035176,
2002,1,20,5,asc,1458,6093115,4179.091221,
2002,2,20,5,asc,1556,6477909,4163.180591,
2002,3,20,5,asc,1555,6305574,4055.031511,
2002,4,20,5,asc,1625,6967404,4287.633231,
2003,1,20,5,asc,1516,6880557,4538.625989,
2003,2,20,5,asc,1412,6216100,4402.33711,
2003,3,20,5,asc,1106,4732060,4278.535262,
2003,4,20,5,asc,1071,4672562,4362.802988,
2004,1,20,5,asc,1070,4807894,4493.358879,
2004,2,20,5,asc,1116,5123190,4590.672043,
2004,3,20,5,asc,849,3856100,4541.931684,
2004,4,20,5,asc,857,3938739,4595.961494,
2005,1,20,5,asc,918,3764276,4100.518519,
2005,2,20,5,asc,848,3813687,4497.272406,
2005,3,20,5,asc,894,4056703,4537.699105,
2005,4,20,5,asc,971,4862657,5007.885685,
2006,1,20,5,asc,1035,4954372,4786.83285,
2006,2,20,5,asc,1063,5135091,4830.753528,
2006,3,20,5,asc,1131,5414749,4787.576481,
2006,4,20,5,asc,1271,6637097,5221.948859,
2007,1,20,5,asc,1038,5607468,5402.184971,
2007,2,20,5,asc,1076,5943278,5523.492565,
2007,3,20,5,asc,1175,5812426,4946.745532,
2007,4,20,5,asc,1115,6014661,5394.314798,
2008,1,20,5,asc,1151,6281432,5457.369244,
2008,2,20,5,asc,1212,6395945,5277.182343,
2008,3,20,5,asc,1259,6684482,5309.358221,
2008,4,20,5,asc,1210,7214227,5962.171074,
2009,1,20,5,asc,1191,6782790,5695.037783,
2009,2,20,5,asc,1150,6376190,5544.513043,
2009,3,20,5,asc,1218,6901999,5666.665846,
2009,4,20,5,asc,1276,7233818,5669.136364,
2010,1,20,5,asc,1227,7330920,5974.669927,
2010,2,20,5,asc,1262,6970723,5523.552298,
2010,3,20,5,asc,1218,6878395,5647.286535,
2010,4,20,5,asc,1168,7665435,6562.872432,
2011,1,20,5,asc,1190,7428491,6242.429412,
2011,2,20,5,asc,1246,8316354,6674.441413,
2011,3,20,5,asc,1224,7603206,6211.769608,
2011,4,20,5,asc,1221,7849582,6428.814087,
2012,1,20,5,asc,1254,8150896,6499.917065,
2012,2,20,5,asc,1188,8685660,7311.161616,
2012,3,20,5,asc,1133,8448486,7456.739629,
2012,4,20,5,asc,1177,9549002,8113.00085,
1997,1,22,6,asc,930,733130,788.311828,
1997,2,22,6,asc,941,741757,788.2646121,
1997,3,22,6,asc,944,752672,797.3220339,
1997,4,22,6,asc,1066,890991,835.826454,
1998,1,22,6,asc,335,300713,897.6507463,
1998,2,22,6,asc,1182,901380,762.5888325,
1998,3,22,6,asc,889,662679,745.4206974,
1998,4,22,6,asc,1063,837422,787.7911571,
1999,1,22,6,asc,1097,851314,776.0382862,
1999,2,22,6,asc,1008,865206,858.3392857,
1999,3,22,6,asc,840,1395059,1660.784524,
1999,4,22,6,asc,855,744867,871.1894737,
2000,1,22,6,asc,817,2185523,2675.058752,
2000,2,22,6,asc,642,1622219,2526.820872,
2000,3,22,6,asc,675,1611962,2388.091852,
2000,4,22,6,asc,659,1587895,2409.552352,
2001,1,22,6,asc,746,1848074,2477.310992,
2001,2,22,6,asc,658,1603347,2436.697568,
2001,3,22,6,asc,666,1771712,2660.228228,
2001,4,22,6,asc,683,1737762,2544.307467,
2002,1,22,6,asc,797,2352074,2951.159348,
2002,2,22,6,asc,747,2270087,3038.93842,
2002,3,22,6,asc,651,1935140,2972.565284,
2002,4,22,6,asc,749,2270487,3031.35781,
2003,1,22,6,asc,778,2610922,3355.940874,
2003,2,22,6,asc,639,2089150,3269.405321,
2003,3,22,6,asc,694,2208365,3182.082133,
2003,4,22,6,asc,697,2414508,3464.143472,
2004,1,22,6,asc,777,2613921,3364.119691,
2004,2,22,6,asc,820,3034750,3700.914634,
2004,3,22,6,asc,742,2861955,3857.08221,
2004,4,22,6,asc,922,3280570,3558.101952,
2005,1,22,6,asc,913,3678091,4028.577218,
2005,2,22,6,asc,908,3445908,3795.052863,
2005,3,22,6,asc,1046,4190222,4005.948375,
2005,4,22,6,asc,1072,4680650,4366.277985,
2006,1,22,6,asc,1031,4341211,4210.679922,
2006,2,22,6,asc,986,4423427,4486.23428,
2006,3,22,6,asc,875,4165985,4761.125714,
2006,4,22,6,asc,868,4223052,4865.267281,
2007,1,22,6,asc,875,4528040,5174.902857,
2007,2,22,6,asc,854,4352908,5097.081967,
2007,3,22,6,asc,874,4305390,4926.075515,
2007,4,22,6,asc,864,4596429,5319.940972,
2008,1,22,6,asc,903,4609409,5104.550388,
2008,2,22,6,asc,855,4588349,5366.490058,
2008,3,22,6,asc,697,3781752,5425.756098,
2008,4,22,6,asc,671,3588758,5348.372578,
2009,1,22,6,asc,699,3863580,5527.296137,
2009,2,22,6,asc,712,3937803,5530.622191,
2009,3,22,6,asc,774,4324814,5587.614987,
2009,4,22,6,asc,805,4576481,5685.069565,
2010,1,22,6,asc,785,4316708,5498.991083,
2010,2,22,6,asc,615,3545333,5764.769106,
2010,3,22,6,asc,669,3786060,5659.282511,
2010,4,22,6,asc,733,4189627,5715.725784,
2011,1,22,6,asc,739,4351043,5887.744249,
2011,2,22,6,asc,715,4388362,6137.569231,
2011,3,22,6,asc,569,3586452,6303.079086,
2011,4,22,6,asc,593,3862493,6513.478921,
2012,1,22,6,asc,684,4325774,6324.230994,
2012,2,22,6,asc,667,4393868,6587.508246,
2012,3,22,6,asc,561,3798541,6771.017825,
2012,4,22,6,asc,502,3203127,6380.731076,
1997,1,23,9,asc,997,1847130,1852.688064,
1997,2,23,9,asc,984,1931379,1962.783537,
1997,3,23,9,asc,994,2025610,2037.837022,
1997,4,23,9,asc,1137,2408013,2117.865435,
1998,1,23,9,asc,1191,2542141,2134.459278,
1998,2,23,9,asc,1162,2494295,2146.553356,
1998,3,23,9,asc,1106,2537274,2294.099458,
1998,4,23,9,asc,1257,3181963,2531.39459,
1999,1,23,9,asc,1348,3474042,2577.182493,
1999,2,23,9,asc,1161,3047575,2624.956934,
1999,3,23,9,asc,1057,2742295,2594.413434,
1999,4,23,9,asc,1089,2809601,2579.982553,
2000,1,23,9,asc,1072,2911996,2716.414179,
2000,2,23,9,asc,892,2284122,2560.674888,
2000,3,23,9,asc,751,1901055,2531.364847,
2000,4,23,9,asc,1044,2518067,2411.941571,
2001,1,23,9,asc,1033,2496731,2416.970958,
2001,2,23,9,asc,1017,2443434,2402.589971,
2001,3,23,9,asc,1000,2244189,2244.189,
2001,4,23,9,asc,1092,2467810,2259.899267,
2002,1,23,9,asc,1076,2329101,2164.592007,
2002,2,23,9,asc,1132,2357897,2082.94788,
2002,3,23,9,asc,959,2084281,2173.38999,
2002,4,23,9,asc,1132,2606256,2302.34629,
2003,1,23,9,asc,1070,2502365,2338.658879,
2003,2,23,9,asc,1102,2468149,2239.699637,
2003,3,23,9,asc,987,2159604,2188.048632,
2003,4,23,9,asc,1003,2317569,2310.637089,
2004,1,23,9,asc,1098,2531886,2305.907104,
2004,2,23,9,asc,996,2255645,2264.703815,
2004,3,23,9,asc,757,1707019,2254.978864,
2004,4,23,9,asc,913,1938406,2123.117196,
2005,1,23,9,asc,899,2165374,2408.647386,
2005,2,23,9,asc,988,2318835,2346.998988,
2005,3,23,9,asc,914,2145663,2347.552516,
2005,4,23,9,asc,809,2065499,2553.150803,
2006,1,23,9,asc,829,2076987,2505.412545,
2006,2,23,9,asc,822,2128510,2589.428224,
2006,3,23,9,asc,784,2028873,2587.848214,
2006,4,23,9,asc,864,2313586,2677.761574,
2007,1,23,9,asc,878,2307443,2628.067198,
2007,2,23,9,asc,846,2249449,2658.923168,
2007,3,23,9,asc,89,279884,3144.764045,
1997,1,24,9,asc,361,307520,851.8559557,
1997,2,24,9,asc,324,287662,887.845679,
1997,3,24,9,asc,181,171540,947.7348066,
1997,4,24,9,asc,205,183653,895.8682927,
1998,1,24,9,asc,280,244243,872.2964286,
1998,2,24,9,asc,292,240764,824.5342466,
1998,3,24,9,asc,154,134591,873.9675325,
1998,4,24,9,asc,205,185793,906.3073171,
1999,1,24,9,asc,235,226471,963.706383,
1999,2,24,9,asc,227,218991,964.7180617,
1999,4,24,9,asc,214,210278,982.6074766,
2000,1,24,9,asc,263,256672,975.9391635,
2000,2,24,9,asc,174,158444,910.5977011,
2000,3,24,9,asc,152,147685,971.6118421,
2000,4,24,9,asc,145,134302,926.2206897,
2001,1,24,9,asc,220,205175,932.6136364,
2001,2,24,9,asc,170,148279,872.2294118,
2001,3,24,9,asc,130,103332,794.8615385,
2001,4,24,9,asc,157,148974,948.8789809,
2002,1,24,9,asc,181,174817,965.839779,
2002,2,24,9,asc,240,237319,988.8291667,
2002,3,24,9,asc,174,601977,3459.637931,
2002,4,24,9,asc,231,793082,3433.255411,
2003,1,24,9,asc,251,846757,3373.533865,
2003,2,24,9,asc,189,646846,3422.465608,
2003,3,24,9,asc,202,701590,3473.217822,
2003,4,24,9,asc,178,605434,3401.314607,
2004,1,24,9,asc,152,532316,3502.078947,
2004,2,24,9,asc,260,978706,3764.253846,
2004,3,24,9,asc,150,614371,4095.806667,
2004,4,24,9,asc,216,870537,4030.263889,
2005,1,24,9,asc,232,1129634,4869.112069,
2005,2,24,9,asc,176,878398,4990.897727,
2005,3,24,9,asc,117,552526,4722.444444,
2005,4,24,9,asc,95,418730,4407.684211,
2012,1,24,9,asc,203,420236,2070.128079,
1997,1,29,5,asc,89,95425,1072.191011,
1997,2,29,5,asc,75,73845,984.6,
1997,3,29,5,asc,67,76310,1138.955224,
1997,4,29,5,asc,58,67330,1160.862069,
1998,1,29,5,asc,70,82820,1183.142857,
1998,2,29,5,asc,57,61845,1085,
1998,3,29,5,asc,76,89390,1176.184211,
1998,4,29,5,asc,93,107825,1159.408602,
1997,1,31,8,asc,237,395059,1666.915612,
1997,2,31,8,asc,212,358017,1688.759434,
1997,3,31,8,asc,187,297855,1592.807487,
1997,4,31,8,asc,254,443460,1745.905512,
1998,1,31,8,asc,245,388341,1585.065306,
1998,2,31,8,asc,177,282731,1597.350282,
1998,3,31,8,asc,170,269487,1585.217647,
1998,4,31,8,asc,198,294325,1486.489899,
1999,1,31,8,asc,267,384145,1438.745318,
1999,2,31,8,asc,172,246970,1435.872093,
1999,3,31,8,asc,195,153225,785.7692308,
1999,4,31,8,asc,216,182794,846.2685185,
2000,1,31,8,asc,291,242404,833.0034364,
2000,2,31,8,asc,200,160396,801.98,
2000,3,31,8,asc,208,178797,859.6009615,
2000,4,31,8,asc,208,173778,835.4711538,
2001,1,31,8,asc,254,206181,811.7362205,
2001,2,31,8,asc,229,189489,827.4628821,
2001,3,31,8,asc,203,169293,833.955665,
2001,4,31,8,asc,264,229499,869.3143939,
2002,1,31,8,asc,310,287139,926.2548387,
2002,2,31,8,asc,249,217794,874.6746988,
2002,3,31,8,asc,218,190500,873.853211,
2002,4,31,8,asc,193,192528,997.5544041,
2003,1,31,8,asc,185,175334,947.7513514,
2003,2,31,8,asc,182,173138,951.3076923,
2003,3,31,8,asc,206,232265,1127.5,
2003,4,31,8,asc,219,261850,1195.6621,
2004,1,31,8,asc,231,238639,1033.069264,
2004,2,31,8,asc,211,223688,1060.132701,
2004,3,31,8,asc,194,203003,1046.407216,
2004,4,31,8,asc,225,237455,1055.355556,
2005,1,31,8,asc,494,529331,1071.520243,
2005,2,31,8,asc,456,490160,1074.912281,
2005,3,31,8,asc,337,363976,1080.047478,
2005,4,31,8,asc,401,418552,1043.770574,
2006,1,31,8,asc,482,522853,1084.757261,
2006,2,31,8,asc,428,507341,1185.376168,
2006,3,31,8,asc,357,394321,1104.540616,
2006,4,31,8,asc,423,462702,1093.858156,
2007,1,31,8,asc,498,544412,1093.196787,
2007,2,31,8,asc,513,546729,1065.748538,
2007,3,31,8,asc,411,450967,1097.243309,
2007,4,31,8,asc,447,525176,1174.89038,
2008,1,31,8,asc,533,570994,1071.283302,
2008,2,31,8,asc,471,513383,1089.985138,
2008,3,31,8,asc,345,376985,1092.710145,
2008,4,31,8,asc,459,510089,1111.305011,
2009,1,31,8,asc,574,604692,1053.470383,
2009,2,31,8,asc,493,538689,1092.675456,
2009,3,31,8,asc,378,378464,1001.227513,
2009,4,31,8,asc,550,595318,1082.396364,
2010,1,31,8,asc,585,685354,1171.545299,
2010,2,31,8,asc,505,609630,1207.188119,
2010,3,31,8,asc,431,504681,1170.953596,
2010,4,31,8,asc,497,634850,1277.364185,
2011,1,31,8,asc,560,688070,1228.696429,
2011,2,31,8,asc,405,504195,1244.925926,
2011,3,31,8,asc,290,316234,1090.462069,
2011,4,31,8,asc,420,456160,1086.095238,
2012,1,31,8,asc,568,640910,1128.362676,
2012,2,31,8,asc,425,470018,1105.924706,
2012,3,31,8,asc,338,387081,1145.210059,
2012,4,31,8,asc,480,682428,1421.725,
1997,1,33,4,asc,205,153629,749.4097561,
1997,2,33,4,asc,204,154731,758.4852941,
1997,3,33,4,asc,213,151492,711.2300469,
1997,4,33,4,asc,174,132737,762.8563218,
1998,1,33,4,asc,181,126002,696.1436464,
1998,2,33,4,asc,158,105050,664.8734177,
1998,3,33,4,asc,147,91807,624.537415,
1998,4,33,4,asc,158,108164,684.5822785,
1999,1,33,4,asc,208,132949,639.1778846,
1999,2,33,4,asc,244,170386,698.3032787,
1999,3,33,4,asc,211,156853,743.3791469,
1999,4,33,4,asc,218,169471,777.3899083,
2000,1,33,4,asc,205,125464,612.0195122,
2000,2,33,4,asc,194,120705,622.1907216,
2000,3,33,4,asc,118,77769,659.059322,
2000,4,33,4,asc,118,84495,716.059322,
1997,1,36,5,asc,1199,3310883,2761.370309,
1997,2,36,5,asc,1313,3427469,2610.41051,
1997,3,36,5,asc,1479,3498315,2365.324544,
1997,4,36,5,asc,1658,3856824,2326.190591,
1998,1,36,5,asc,1540,3692418,2397.674026,
1998,2,36,5,asc,1395,3659834,2623.536918,
1998,3,36,5,asc,1511,3876777,2565.702846,
1998,4,36,5,asc,1369,3267203,2386.561724,
1999,1,36,5,asc,1526,3596126,2356.570118,
1999,2,36,5,asc,1507,3783732,2510.771068,
1999,3,36,5,asc,1544,3878578,2512.032383,
1999,4,36,5,asc,1557,3914843,2514.350032,
2000,1,36,5,asc,1547,3902596,2522.68649,
2000,2,36,5,asc,1506,3764855,2499.903718,
2000,3,36,5,asc,1604,3766922,2348.455112,
2000,4,36,5,asc,1577,4012434,2544.346227,
2001,1,36,5,asc,1687,4646978,2754.580913,
2001,2,36,5,asc,1812,4581082,2528.190949,
2001,3,36,5,asc,1615,4072145,2521.452012,
2001,4,36,5,asc,1706,4223970,2475.94959,
2002,1,36,5,asc,1788,4463417,2496.318233,
2002,2,36,5,asc,1618,4070625,2515.837454,
2002,3,36,5,asc,1711,4314496,2521.622443,
2002,4,36,5,asc,1587,4096397,2581.220542,
2003,1,36,5,asc,1558,4121476,2645.363286,
2003,2,36,5,asc,1572,4190453,2665.68257,
2003,3,36,5,asc,1414,3429814,2425.611033,
2003,4,36,5,asc,1296,3906667,3014.403549,
2004,1,36,5,asc,1290,3806887,2951.075194,
2004,2,36,5,asc,1239,3517525,2839.003228,
2004,3,36,5,asc,989,2852489,2884.215369,
2004,4,36,5,asc,851,2471047,2903.698002,
2005,1,36,5,asc,980,2923226,2982.883673,
2005,2,36,5,asc,964,2943656,3053.585062,
2005,3,36,5,asc,962,2852297,2964.965696,
2005,4,36,5,asc,905,2899434,3203.794475,
2006,1,36,5,asc,841,2557291,3040.774078,
2006,2,36,5,asc,889,2664431,2997.110236,
2006,3,36,5,asc,824,2730714,3313.973301,
2006,4,36,5,asc,733,2588330,3531.145975,
2007,1,36,5,asc,776,2826849,3642.846649,
2007,2,36,5,asc,806,2888241,3583.425558,
1997,1,37,9,asc,533,1142819,2144.125704,
1997,2,37,9,asc,422,881043,2087.779621,
1997,3,37,9,asc,505,991858,1964.075248,
1997,4,37,9,asc,668,1297225,1941.953593,
1998,1,37,9,asc,849,1572911,1852.663133,
1998,2,37,9,asc,784,1348373,1719.86352,
1998,3,37,9,asc,686,1217148,1774.268222,
1998,4,37,9,asc,1036,1893297,1827.506757,
1999,1,37,9,asc,1129,2117239,1875.322409,
1999,2,37,9,asc,1174,2213332,1885.291312,
1999,3,37,9,asc,967,1870178,1934,
1999,4,37,9,asc,1217,2370216,1947.589154,
2000,1,37,9,asc,1288,2685402,2084.939441,
2000,2,37,9,asc,1437,2748242,1912.485734,
2000,3,37,9,asc,1132,2093273,1849.181095,
2000,4,37,9,asc,1354,2564276,1893.85229,
2001,1,37,9,asc,1414,2768631,1958.013437,
2001,2,37,9,asc,1472,2786201,1892.799592,
2001,3,37,9,asc,1097,2156362,1965.690064,
2001,4,37,9,asc,1372,2506173,1826.656706,
2002,1,37,9,asc,1533,2719071,1773.692759,
2002,2,37,9,asc,1574,2850298,1810.86277,
2002,3,37,9,asc,1428,2487550,1741.981793,
2002,4,37,9,asc,1640,3021387,1842.309146,
2003,1,37,9,asc,1886,3445359,1826.807529,
2003,2,37,9,asc,1807,2984604,1651.690094,
2003,3,37,9,asc,1727,3096590,1793.045744,
2003,4,37,9,asc,1472,3187215,2165.227582,
2004,1,37,9,asc,1622,3419672,2108.305795,
2004,2,37,9,asc,935,1814169,1940.287701,
2004,3,37,9,asc,644,1192761,1852.113354,
2004,4,37,9,asc,790,1498017,1896.224051,
2005,1,37,9,asc,994,1790591,1801.399396,
2005,2,37,9,asc,800,1522143,1902.67875,
2005,3,37,9,asc,471,973379,2066.622081,
2005,4,37,9,asc,609,1196223,1964.241379,
2006,1,37,9,asc,610,1138396,1866.222951,
2006,2,37,9,asc,557,1024155,1838.698384,
2006,3,37,9,asc,464,927462,1998.840517,
2006,4,37,9,asc,438,843176,1925.059361,
2007,1,37,9,asc,528,1036752,1963.545455,
2007,2,37,9,asc,511,996788,1950.661448,
2007,3,37,9,asc,491,925339,1884.600815,
2007,4,37,9,asc,464,889963,1918.023707,
2008,1,37,9,asc,486,936363,1926.67284,
2008,2,37,9,asc,449,1186160,2641.781737,
2008,3,37,9,asc,501,1836474,3665.616766,
2008,4,37,9,asc,488,1574201,3225.821721,
2009,1,37,9,asc,598,1412800,2362.541806,
